status,waterfall_location
1,./data/observations/waterfalls/29bd80d45f28dfb67f9dad1e2ae15f41f1987716e85757b46fd807ea76087daf
0,./data/observations/waterfalls/b5b5bf2f5aec71ce62f91d88788d1eddc82e0dabf64e31679e7419f80d706dc5
0,./data/observations/waterfalls/8a43f2f482bb60786fd895ee16fe7ccce1bee9610382589872871086d53e3c85
1,./data/observations/waterfalls/57f99bf36f88b8ac5e690483058766523cb890b98fb59569a906bd56dc020f91
1,./data/observations/waterfalls/95147b8eac88b5fcdca5077d2a4572c881c5ec4e757a0d0967ab4a16881e5940
1,./data/observations/waterfalls/6eba95e09dd99cf4ac62c3f28b0aeb4a5d8dcdf7773e824822f888c9d206f4e7
0,./data/observations/waterfalls/58c19125fea2137fcbcd340d172a538076369be2e4c4a49492d593eebcd5395d
1,./data/observations/waterfalls/3dc2857cf9ba41538a63a79aeb1932f2d948b0cf33fe8b54cabce7895270794b
1,./data/observations/waterfalls/b0dd13d800a0d3b881367c58364f47e4bf330e17d2aa0586192af22b8ffa8d21
0,./data/observations/waterfalls/003ac25759facd95cf9497aa533b645f5da6e53663ce5652999f99d7ec1af291
1,./data/observations/waterfalls/044e0e5f27618bc095692632371da8cd8edbc66c78eb9ece345484f460c571cd
0,./data/observations/waterfalls/9383df8298927876ef14052a1e4c397c587a0e10a13315c193f3ba5067e4cd64
1,./data/observations/waterfalls/a1d713aba1522e3988ec5d84372702b71378a109a635646e8bb7d7ad632a7e32
0,./data/observations/waterfalls/e0e7940f250290de0f4c5b2abbf08e7f8b42ba3e497e2e26df260647e17a7678
0,./data/observations/waterfalls/a563a9b8f495925d2389b03516e34dd0062306de7c012a5bd12009384eae953b
1,./data/observations/waterfalls/e3388758a6dcd27541dd3c2edaae6d1a44e59ab203847a6ec351e0b3223085fb
1,./data/observations/waterfalls/8e468904d114486998ce666f52f46cd9e808f2c43a928b9acaf55a3029e11f9b
1,./data/observations/waterfalls/dc3a9762f3912d473fc724b6ea606067aae08088da835167d3726d36817c5a3c
0,./data/observations/waterfalls/dc7c91175dffbc1a6b1b39684757edffa0be3b2e12a3507f5498e6a538478398
0,./data/observations/waterfalls/f3eec76a1e409c6ea097a36afab5c9958921e49b1d56a8220167efdbf757e208
0,./data/observations/waterfalls/cc894503e2b4c2f4b6ff95a2a814ea486f37989dcb29d9e048d9f730f636162e
0,./data/observations/waterfalls/d8428f657be851a0b602817db62fe65a25b7108b91e121bc6ee1ea41bb9aaa5e
1,./data/observations/waterfalls/57296decca0e7d497b1ab2ba106282a1955eb203bd42b0c779ae2558a66cd522
0,./data/observations/waterfalls/95d171e744e485fbe43b4730ea9c2469355011fee876589af41e5331e133e503
0,./data/observations/waterfalls/2f078d68edd863206a65a61cda679644daeded443ef1d5411b5523a3c38cf08b
1,./data/observations/waterfalls/eb667bfa4843c5178a0749d3df46772a9b2c0121260510e15b056cce1d7e0295
1,./data/observations/waterfalls/a351717967a10c95904956d0773f48d66c4f9749397616945be6605dc03519dc
1,./data/observations/waterfalls/4f2e82c3782211fd28771cdd629901fc041dfdce05bbbf29a78a96e58acfde0c
1,./data/observations/waterfalls/abbf30cb8d715520cd8c0f66fa86ff71aaf12ce40ed0fbbb2f0c4b8fba10e9ee
0,./data/observations/waterfalls/39c90f593fa3fc6b330b71665be2b705eb51a7c4904a677b2636162ee51328cd
1,./data/observations/waterfalls/2bea17b77c66c33ba7d4e5e2a1dc7c561bd75fdbb434f205b5c306d91a796f3b
0,./data/observations/waterfalls/967ce8a88f9f06e1fe17ebed6469b4548ffe36d0719ae895ca1c28c09c49a3f6
0,./data/observations/waterfalls/a98e4445a8953960680754204423f254c196f89c4a92173f0a40acb0afb9af87
1,./data/observations/waterfalls/9ab79d61ebc9b5de11446e20115d1166e753182e318db0baa1c23288529c1c9a
0,./data/observations/waterfalls/772d30c00614e4a74bf475ac68cecf7c4edfc0b3eb18962368a80f2653f4a56d
1,./data/observations/waterfalls/050c8f7d694484fd9c3726ff43a0016ddec2ebe7e5e17bebeb06c4ab11011b1c
0,./data/observations/waterfalls/8e26876ada7da126045bd4c670cea73a75a53e2070c269733e99803a7154aea0
1,./data/observations/waterfalls/f3700876f42dc091d618d4921d40a6c7495b19c15d8d5283bc5e962fd034cf94
0,./data/observations/waterfalls/1f4b25e63ee1f4b3536827dcf490a0ac176f6369d2b414432975e171bff98d9c
0,./data/observations/waterfalls/82de6a58df56b41d9c4f73a6cadeea8a8f5e608f1bb18e05384858571bdd4a6e
0,./data/observations/waterfalls/cb1bc3213f3fd0548be7b1ae46bafc41e39da6aba24804c7a329b9261483513f
0,./data/observations/waterfalls/01330b97ee2bce923965fa6b8b269a3c31ae172c2c5b3a86d6707ef07121e183
1,./data/observations/waterfalls/784a609a3cdd53b3fae58bfc72a4d536de055913bee5a04f79dc233259b68959
0,./data/observations/waterfalls/e055b397a96ffd87fbad01c656382c7aba54390ba2c6e15bc68563f58d4679ce
1,./data/observations/waterfalls/36fb0383af6ea6594139694641f4694021658ea38a5bf9dd3f44243a55263eb5
1,./data/observations/waterfalls/7949c7b16b1ac43a027be1fa3077a6e61482573da0683a9ace4839040880a589
0,./data/observations/waterfalls/b6bb7076eaac0a374ac1244a7fb37747aacd79ed72d235c837255873cabdd29d
0,./data/observations/waterfalls/6d01c70d00156088fe53cf434666fb2531f40fe8edac9488a8a7cd202d0dfec1
1,./data/observations/waterfalls/9d87727099f6a4fdb32bc60d848af50e5d326faa5070a2a2d53975ed09986a6e
0,./data/observations/waterfalls/63e1ba042c5caa3dbc1c7d800f1194644c5d8453f338e57ad14dedb60656a303
0,./data/observations/waterfalls/6b1cfcc474d1232db7762bb43b5da656d68fe48065a58d4b9851e1a6de8a6468
0,./data/observations/waterfalls/2cf0474d6b752a3a52a64e67808686883c758d5c172d849054255bbedd3f68b1
1,./data/observations/waterfalls/d7466a920ed812a732104a1f0a3a8de56fe91bdb86ee85ed0ca5fcd9dfdd169b
0,./data/observations/waterfalls/a0ab0df2bda84fe12537d2bdeeafd2d74e6e2559082eff42384ee373b90dc67c
0,./data/observations/waterfalls/234ff23ef45e47eb0bed7be62378beba6b8a01d6c38a1862fe5a78b4c83c5e26
0,./data/observations/waterfalls/b52dca71942446391c108eaae5a4b543032f49b9e953df3c6af9c27bdd35a3bb
1,./data/observations/waterfalls/2db88b77e228619f8e7ea4dc1b3c511878f1f0c16192b8ab4ee77ff36e6681e9
0,./data/observations/waterfalls/a40f14b257c3540cd77f90be3c2024ab22465b820388396a6ac39e394c24e670
0,./data/observations/waterfalls/83075c614e79133fb200b7d90acf063c9d2fbb55351c63695b9fda0e5ad8e9f6
1,./data/observations/waterfalls/c1c08fce34b9bb919ed06c994fc34768363e6e4b9051c67e46c9135c86610b08
1,./data/observations/waterfalls/4742dedaa03834f0f757d25da7e00cb8c984cbf0eba615e8c4f8bf0dfecf2e2a
0,./data/observations/waterfalls/180b4273d84d0028593d7c90b0f618036617d547389537c22e6e994ac7ac53b0
0,./data/observations/waterfalls/338afd86ca2738baa711ba1e9fae403694bae0d31bdf97ef90c9a145c8e30e52
1,./data/observations/waterfalls/8902389fc1149215fcaf08dd02e58053a8659ad48b8c827656135769539840f3
1,./data/observations/waterfalls/221fe04a69ffa75d9c09fff8102a5171fac53c317391510f6aca380815e3782b
0,./data/observations/waterfalls/b22ffbc243fadcbe1354dbd56ed84c39fcf59c3888e532d9fe9db6d2b2773ae6
0,./data/observations/waterfalls/c1f2f5a684f26077d5cfab710f48114e28ad36c314deaf78cbc92cff97e00ab6
1,./data/observations/waterfalls/bf4e033aa8dec1c376561a96fb48b3d19f4bd9cd60b813024888dcdfdfaf7934
1,./data/observations/waterfalls/29c5ca7c71d96bc2a8a6f892dc26bd2955e71f4a814ded79ae955bd4960d2a45
1,./data/observations/waterfalls/f8a4e40e913ac1a571234aa2a4001d553c8bc6767920d6a97c439952d650424f
1,./data/observations/waterfalls/837a1ba41c60cebb8f21ee12314438f6a8b13b4f3259a78249dbaa65cdb3630e
0,./data/observations/waterfalls/e5e7edd14b2894cf9f266a326a2eb60c009d643f9ce6483e16a4b73ca624e1c7
1,./data/observations/waterfalls/af0b7d0454b4b2a730a879ab9e5c62d7bffec0a5a4f42168d3286f722ba3b449
0,./data/observations/waterfalls/cf284fdf938c3496e0c32b254d94788efeb1ccfeaf9a1bc82ebd19ffaade85a5
1,./data/observations/waterfalls/267e8a297acd581b09b3479e91a9db45d243a805279e90d3a35687342475968e
0,./data/observations/waterfalls/b8913245dbe4b12fafc3da1772f0ed2bda121c7165cf3d215c1da2839de1e1e9
1,./data/observations/waterfalls/58bfbf394ffa1658640de5cd8a43894f0996717114b2b3f910959635e2a12861
0,./data/observations/waterfalls/4734d702b54ace3225e0656967d44d7ce5850ac20b089f5d9ad2ddd9c3e3be34
1,./data/observations/waterfalls/7c8884f745af2801774931bc98f752d6abd9d93b73b9398d9bd058d4b85ade8c
0,./data/observations/waterfalls/e8e8fd111f599441d5a1a070e19542d9f7d5406b8e38603142c3b4775e3a6edf
1,./data/observations/waterfalls/bd7c289733f62e1a188ac05f51ed80772f283516e771a153e0217647dcb3042c
0,./data/observations/waterfalls/2822168bccd4dec95b9b5eaa0b26587b07eb555edea794576288687511335bca
1,./data/observations/waterfalls/faa809b3d97d733d58d857a0d41f13dedbd0dea73395b23d7cee7edb9acd1df2
0,./data/observations/waterfalls/30645838ad590b815ed9cebc08655a481c4b90ff887015c8ef25cf79bd0e7842
1,./data/observations/waterfalls/dc7ff06d1fc6c6fd8b41985f3639a430d40f4c69742c44806ba08e099f2be51b
0,./data/observations/waterfalls/5ed9613ad9b9716876ba7efa61e4695578057765bd130dcf816fb09ba4c74c82
0,./data/observations/waterfalls/828680c1a6727ef7a0e3ccfaf6bb15509646bc908091d5b5600c78e06ed44326
0,./data/observations/waterfalls/fef2cdc7fc563e424ddeede574b0986232062aac5f2579226466d314bb66b678
1,./data/observations/waterfalls/54c0eb7f1e1bbdecfef04fc8a6a4d06734328087826787549db5c1282d44bfc5
1,./data/observations/waterfalls/17d0f5faa0ebcef12091b4cc8b131cbafd17fb881c4ecd0547ba55062138e729
1,./data/observations/waterfalls/3518ec1d401783c8bac20c3369d41e270835bb129fd36a41e9615f14a432abf6
0,./data/observations/waterfalls/011c0dd3a95432267f8e726310463b339665874e564a6880f90e26be32adb86d
0,./data/observations/waterfalls/6be0bde0c577de2c1caef64fcf52b80aea2e0462d729cf9c26fee4d0d22c8766
0,./data/observations/waterfalls/0d1943496e5dc425be70beee5f24350f4a74f9ecfc5f2b2113f5e3d3a457b37e
1,./data/observations/waterfalls/5a2e3db007c84a26f21f24e8fa7f449546add33743d1f7ef092902f0feda8712
1,./data/observations/waterfalls/2ebb1d8fac8b75849baf220fd38b9744b4a5879240c89837435e4610999fecf5
0,./data/observations/waterfalls/23823999f3514b04ce5524eb558b8cdc1817816d6323bdc06b9211360929b269
0,./data/observations/waterfalls/57750ba343aa75ab986fc0b3b54fa2eadfeb2b563a3ee81e832dc8de9c538070
1,./data/observations/waterfalls/c94174fbc810cf30393c2193e65cdd1f576055fceb8f6a72aa73f9792d174afc
0,./data/observations/waterfalls/fb37834bd6befa8b9504b2fa32fd00b73cd43bbecdb8ceb6353ddd522b4e3cce
1,./data/observations/waterfalls/5fccbf111e88ef59a3f87f6c84492ddfb2b8494d158c126f770a844b02702525
0,./data/observations/waterfalls/7c32d2759dd51bc05df05c9082676ca9b8ba83264e41287d234d00e18972eac9
1,./data/observations/waterfalls/7a5b921953b76632c4877ace34b514707d9d80eee0b3a0ed81968c0bd366dc4b
0,./data/observations/waterfalls/e1079af61736ac3e38eb5564665953bdec476b6d76226b8f25bf61c59f484b85
1,./data/observations/waterfalls/692b3e577dbc9b5fcbf0c98fff46be4e81eb27e8e2376176fdebee24b286a2f6
1,./data/observations/waterfalls/10e9e0fc4c8a6673bcb5efcce08e28500ea22d6fecbd2f19cad7880fe6d08f0f
1,./data/observations/waterfalls/3a474cbf4198f5e27baba78c552c85ebab49f756c70e8561ae795c2cd60de0fc
1,./data/observations/waterfalls/e2c405c9ee96d84a60dc1c40c6f0f0eedc9f9a9eb29d7d272db432084366a4a2
1,./data/observations/waterfalls/a9b7e31fa2d3aa05cbe95da4f9261ab667820f46ec772953eef0b344282892f5
1,./data/observations/waterfalls/5ab5c7de0da6f803a3ed86fa4253b5a0b546c37d4a6a74095a75b6436485ba6b
0,./data/observations/waterfalls/e48a1f94ffbcc6f0ad90ee53b81ec7018e6faf44035451cec1e9a9ab7c685271
0,./data/observations/waterfalls/d841f2ff6d2aee62a4e77acc436fc1a0185d4b4e71d6e87bce75a254bc697aec
0,./data/observations/waterfalls/fbe622f0ed154238456c12b1d62496452edcbc74e420c4df2654d49147c0c2d2
1,./data/observations/waterfalls/4209f79c41c717d21c745eda07d45b5831bdfb1e54e3c28b8b1d3233b29ce6cb
0,./data/observations/waterfalls/1e4834a3828caeb9fbb0dc8cd93fa3ef4c8261bd46fef9878cd04e509446c851
1,./data/observations/waterfalls/6151a50a1a4185d61c20743dcf75e47433d5f1b6d809ada187f79946b2e3f0ff
0,./data/observations/waterfalls/8ecf1102654ceecd808670d8e493da663b74eb2231ad6ce84741a6714aa5e3ed
1,./data/observations/waterfalls/500651ff5b226cbe940e37dc228a845c910ee0916902b4bd8afcf11eb2a03072
1,./data/observations/waterfalls/e4733b5c3637276a2ef5777b4261a5cfe78d26cd1e3a0048d5798f7165934766
1,./data/observations/waterfalls/7ca8c057acc0af93e6408e723c02383159fe7e029665441dcaf0c26cdf944229
1,./data/observations/waterfalls/4bee43b61971e2511c203fe14909e09088421707d7e15a2dec437120b37d8807
1,./data/observations/waterfalls/440f99fb17e2bce570e58f472c2560747288215b7851dceddb4e7b2c1598ef59
0,./data/observations/waterfalls/5294f7b3c5f544084e0f412c09924f91fc91293c119aa5c492b1b1e856f91121
0,./data/observations/waterfalls/0dee1c587b6dfc914c0600e875b5e0bfbca46e2848a0cfa802c47e7b633b414a
0,./data/observations/waterfalls/6fe1f2eb46716be36e0c5dac331ee62b5dfce7e1e18b595c5b15af1825a06d0a
0,./data/observations/waterfalls/c8dc414a901c0eb16faa4f2a871bf85c600d14760eb989de26856351b583bac7
1,./data/observations/waterfalls/4cfdfa03925464ef988c9088fc2fdfd1dfccb5c4e8ecadf02a846091624d3b42
0,./data/observations/waterfalls/d39c78f50f4bbe2b4209680c7067ed9f73d46d4eb3a8561a77dce23e348ed5aa
0,./data/observations/waterfalls/8190509ff2ce8723a834a91ad97afc290b8a85e2d744f99a1815864fea958baa
1,./data/observations/waterfalls/cf675518ec50f50f815f0706dd321ac2f570492293096d670b0ecd1d5d3284d7
1,./data/observations/waterfalls/5ef1900f0fef6c78621884bbf003290b8f199a2d62ecbf4a0b5e72e1bef1ba19
1,./data/observations/waterfalls/f3ea0e2c930a07df0af2691417b04d522a786bb932f48322e3af59511082f11e
0,./data/observations/waterfalls/dd0d5fe2314864fd109dcceac85655573d9c467066af9b64885783a370baa458
1,./data/observations/waterfalls/8315ef3989d8bcbc8110efee53d421bd621f971459dfd8c5bfbedf521667e8fd
1,./data/observations/waterfalls/f6fab7d126e1eb934a6d0ac972e34f6b63f08d19a84b01313943419ce196da15
0,./data/observations/waterfalls/251facd686d300ab62d41bbfb29cb018b6b3e4884a7e44f741455d5cd2570b0e
1,./data/observations/waterfalls/687558ecf2887755eefe83493d91053c5da04e9e53f8874dc3fe36e138f5235a
0,./data/observations/waterfalls/2c98564fa0676d315837127c641eb76d9583f4ac6393acac6ac6f0b47f652bc6
0,./data/observations/waterfalls/65429511151fc3e670a4535794994971e6405d0dca72c8cebc952dd71dac4cf0
0,./data/observations/waterfalls/1b17981556c260c24c499caf5ef20735ad383691535721c25bf43e983c281c74
0,./data/observations/waterfalls/07bcdacf9aa7b06c32045685a98e5c2ea8d3d746e95992a62f36aa42e8b3447f
1,./data/observations/waterfalls/4ac2bf42eb761b9bcec8a09fdc1cb34eaf2b70eed80f5db0b9770d5fcf55c2ca
0,./data/observations/waterfalls/8365a27546c953aed04c16516f255d919a10693a8dea1f9e8db2cee9713fdc4f
0,./data/observations/waterfalls/810e854e7946b9cc42b388ba2be05baca1411985cef116f5d19d41f2213fc92e
0,./data/observations/waterfalls/c98346efae18aa0d40e3f760e85eecf92c7c68075ac87e184ee1e4c621450f37
1,./data/observations/waterfalls/44ebab1b9b78d6af27918282ddbeb96a2baacf598f779358aff7e5e049c68af7
0,./data/observations/waterfalls/0140d46ee2aee1dbb2fe545217b9f6c6976dddbaee7126fc43e099a914405182
0,./data/observations/waterfalls/6da9da461d69c497dd10bb835f6e6d8eeffde65eed580596422ca387de56b593
1,./data/observations/waterfalls/750891ba04c4016f77ab7aa011aeca8796b4301617039b9211b006323b05b7c9
0,./data/observations/waterfalls/feaed356e4e4d755e1b0f3c9d9c8a0a7920ca851eb12da21330dcc90ae4a0710
0,./data/observations/waterfalls/45b098fbea4442c9055781bfa9468d850c5e91bacdb30f43be7b1d2a51757c4b
1,./data/observations/waterfalls/2c7bad2f2d597b99793e9188dfb53073fbb11b1d8d3a9cc17210afcc0d1e4046
1,./data/observations/waterfalls/b53d3bab81c65e718545e3c90d412ba15c7b93c644ba13d60567c80f9b97b258
1,./data/observations/waterfalls/9239329046d0a835ad8961b5a4c017ea1b13d9fb289d595531827e77d89214c1
1,./data/observations/waterfalls/9f75f3677a0aa21f3ad48c747be5155f8c2fa6515524216ea9e4765627c038b1
1,./data/observations/waterfalls/83f602d09f7478fce78893e7e4d7cece4f9efb88efd402223aa0570d1bcfd749
1,./data/observations/waterfalls/3e4b6076e0e3bb8a66594a53073026995b9aaaa3ae9b0798c6ede400d373e84c
1,./data/observations/waterfalls/75d2e304f6c4eb9cda016310d992c033db1300dd385cfd9a66fa58f05116f2aa
1,./data/observations/waterfalls/9ba2594cd5954829bf4e2fc7eb824f48ccdc35bc8fcd689257e0033d9a2ebbbf
0,./data/observations/waterfalls/1df34fb4533d60d88113534b98555f839fe4d05d7d2356a3c6d0101204d476d9
0,./data/observations/waterfalls/0d4aaa8d254795c4e850d7a9ccecb6b3cdecf4785e574ce31d8976cffe5f7887
0,./data/observations/waterfalls/e0d2fc262b22d80633518e2ecf9f9a8d46e59bfb87fafd21e466a0ef28aa2c31
0,./data/observations/waterfalls/6cd8da94ae39d86744e1d43e9216235e2b01c0a900a7c8125161c1c70186280f
0,./data/observations/waterfalls/45ef50716a18ac255f00ef85438d2b239249bef89a01244df51a432d7fb8c7f0
0,./data/observations/waterfalls/0ff36c2bebb8b7360c79129c9d5990acc7c63f285449bf530e40b5f4df970ffb
1,./data/observations/waterfalls/30b93bd9c5d9927bfcbb1eaf87862063149559bbf5ab3575e1e6bc8d1ab130a0
0,./data/observations/waterfalls/c71a87f6966352b71f5a95915a564f0445fc384c13efbdf148b9e7ddb31e46f4
1,./data/observations/waterfalls/83170d75435b7c34b29363f0fe1087abc102872faade66bf6b1d5f78cde4c0a9
0,./data/observations/waterfalls/ccaff5dc64092fe816486dbdc4221c188329d9fc42f0e1aa06213d5062458bcf
0,./data/observations/waterfalls/3292d390d03dd83592ff3797eb1c7ec31ea74dd63bb40f9aa567708f70859603
0,./data/observations/waterfalls/d990c5f071539df37c8c1f6e6bf9b65f239219a26c49af5d8b37553d048944a5
1,./data/observations/waterfalls/2302135acf868be0a33217836d8e4fa857f146a498812f8e24fafbdb1385540c
1,./data/observations/waterfalls/1f0f8d59db7f7ac5155f9b781ade96cd9e96b4397441584089e592aab1463514
1,./data/observations/waterfalls/4e0e377b1766964210691f91dbb165b71d3ec65082f476cca138e971d4df33be
0,./data/observations/waterfalls/a071adda9c4ab586b77e82a1b359b67b722c4d88353b6a12417b2c460024c2f5
1,./data/observations/waterfalls/6f8c4c71751cd72e5b6cb13cef8ff1bb83689fdd7697acf757009ae98ec5cbb7
1,./data/observations/waterfalls/f87729fcda477478195b9994d8c0c22d8c94b3a0bca3490d4ccb28e554039c5b
1,./data/observations/waterfalls/c49bbb89b4cd2814ac0bca2a23058feb40ca4488b4182ca90b186aa8833e307a
0,./data/observations/waterfalls/8fe814e437da38c49ca70ef7361da60e1ec331619f4aadcf878005f2f11a9da1
1,./data/observations/waterfalls/0a4041548e3f83b4a3cfc1f2e0d5f9d9c19c94295598d7b176369ca09f602a9d
1,./data/observations/waterfalls/209aa8cd9af37dcfc286cf573ce30b20939bd9bd1ce1b7d92ef39a51a03240f9
1,./data/observations/waterfalls/87a4335b312a06a14b997ece20af7cbf95c027931eafb535bc543a8eddb2968f
0,./data/observations/waterfalls/16c2e4f804db1c8de43f78a987fa1b7cb8addad88299a4f6d4de43d9d559a551
0,./data/observations/waterfalls/f42f6a4031882140008326f19d40240028e534414f145990f1cd8c1674307cfc
0,./data/observations/waterfalls/eaf72937e26cb275dd127e3220b9fbd667bead6f44f23485c73e06268eb4be6b
1,./data/observations/waterfalls/148c367aa404b3b9fe27d310b9e58af9dda48faf6fe4705ed6c22d45ec2cedb8
1,./data/observations/waterfalls/bf5ca79bfd27cdfede488295ada9d28302fd253d6d76b2fda0b1f7d5f02a9e2e
1,./data/observations/waterfalls/cc9d216c1002b6a12e61528f6969913cacd0f174e4621c0c4ed5258edb195999
1,./data/observations/waterfalls/5d3f50ed0e95d78c9dc59e489c8f9548ddf7fc83c6f26099c03aeff1f2c3edeb
0,./data/observations/waterfalls/136a1d4c63a189e542a8dc16aa8ad67f167ed2268343eedba0b98c228b31bb04
1,./data/observations/waterfalls/3ec5ce79b48a7c3adfb50a4c68942d24429499a50767b31d16281fc70c2ecf23
0,./data/observations/waterfalls/882753373808959580125074ee6e9c0cb5b5c5b8057466517dbc727905d90aff
1,./data/observations/waterfalls/d44dcfcf2be96be3477e107fe589ddb83d5db83371e71d8ab4b336db0a1a80c0
0,./data/observations/waterfalls/d7dbf19c49bcdb5a6ced779dde09073b6fbaa3ddeaf166e9db0521b398211f69
1,./data/observations/waterfalls/7b9911cca7ab8b087d218227b6143df844ff64f48240f43162c0c8f31b333715
0,./data/observations/waterfalls/d23a2cc0603c158517975c843fd277c5fb4d38365979093f85434fe0e1862671
0,./data/observations/waterfalls/f8e49eadd57634d6ea9a5caf020f4bfe1d2019279368f4dc28f8ada9c8e7b629
0,./data/observations/waterfalls/f863d8740e460cc23cc4e58755caddfe35529c584da70d4dc5c7eea9a0bfa035
1,./data/observations/waterfalls/067feb49b98fe46b842187c9294062e0eaf41d75ed48342a2a9a2dfb50024e63
1,./data/observations/waterfalls/3cfbb6931f2d942453732af50980ea2a7dc72489c592eb92c4c419d1ea5624db
0,./data/observations/waterfalls/2c48964e8eaa92184e2f99cd799b151d1cbd96dae08eb615210d9bb0f25d8f11
0,./data/observations/waterfalls/34dea9fcc0072ec855da1c68f370dd175a992c517ae780b6c527afea5c34fc02
0,./data/observations/waterfalls/5c5060d24d3d78a4e81e39337198345b9ed6feb61bec98e035b0af33c9694512
0,./data/observations/waterfalls/64aa99c9a371d909951ee252b46a89871d40fc0a298a45333a3029fb8c19988d
1,./data/observations/waterfalls/03304f28922ff4bad106af1e45038dd8b969101319aa6342a2a7201e299653ab
0,./data/observations/waterfalls/328e5fabe7fd0073b2074f0e15693beeb9889efc337ba0d5263e06f5c4d4ba1e
0,./data/observations/waterfalls/ffac5838da18cdf5c5b5f324d9e97aa4ae554b7a07259fc3795ad70460b91c16
0,./data/observations/waterfalls/c5443257535a2df4731c0877ed525d368a91446b82ebc80d7efae18823f54edd
1,./data/observations/waterfalls/cece788b8a59b39c9405dfc02be592834ae01237a898b2be73a55dfa82cb4949
0,./data/observations/waterfalls/12106d606ace99f9be2d667dd86e806f0ba6b5bb5c0756c5432b6bd5ab331662
1,./data/observations/waterfalls/02f07103323f7dc7f4f1498a1bac96f1fc19dc42e426edab6f141afe539ee26f
1,./data/observations/waterfalls/f028b7bf038e9df2707be899ff7436c4a8b8995d0841fb3e94aa7fb83fe69ecd
0,./data/observations/waterfalls/e881d909a46e761f99931b661d44659e181f621f1f78b0474cc2838aed8f3839
0,./data/observations/waterfalls/8adbdfe7c8cd0e5fce9ae37f45ddb2715140a8f5e12ccaff809e1a14fb2b09cb
1,./data/observations/waterfalls/efdebb2f34a1458209a9f6846d5db004429d7a2efbbfbe8021e3221bfb9fe863
0,./data/observations/waterfalls/17e3046797ccc18080ee1ee36ddcf8e2f8896de111c779a344be017c60a15299
1,./data/observations/waterfalls/74ba65094befd6cc509f6cb7a420982651bb6ca50e8c03c3a1015e9a3b760b15
1,./data/observations/waterfalls/418ec781d4bc6cefcb44f8b6e609ef1821fb860947229459cec725b2bf8f9eb7
0,./data/observations/waterfalls/8cf7d634ff989cd556a824f8bb9bfc01859948462fda15981d49ca12f5b42114
1,./data/observations/waterfalls/b9e6fcf3dfa9ff670bf2a607f976d8ca50b071566d28ab989300b77e3524562b
1,./data/observations/waterfalls/92f78b6ebd7d2687d5961cc270a6af240209f1f733f4430b1123cec75234cc53
0,./data/observations/waterfalls/903b325b22c46a66f933012c2f50d1387bffc990b700f6804133fe64608a4f6e
0,./data/observations/waterfalls/95f5c93a17a67956bdc0e36311acf80dac946e0aff3cb657715060e648072252
0,./data/observations/waterfalls/1a84afd12161de7c914d24e6325cd7186435a5a0de42473dd5e7bc89a3699e96
1,./data/observations/waterfalls/e6098c0fb63c95f1bff74870ae8c7a17ca35563b7e743e96c33ec8c8faad4b47
1,./data/observations/waterfalls/56c84d9f26080791b13c2d6c208ceaa6b3101bef8ea2021958b19a49a0e96261
0,./data/observations/waterfalls/f62838a198e04509dd211ec04e55de36b3eb84b5ddccd3ce0b62078510518430
0,./data/observations/waterfalls/06137e08911613a14eb3e8df22a7922db79700633455508ce3b495f3f76a0e86
0,./data/observations/waterfalls/e25530adc8ad9ffa8993e7ccfe0c71f53760ab510eb632ff89a3828c6e4fa7a4
1,./data/observations/waterfalls/06099e30a49aaf4018168f56fb7f97e694e0f9ae0cf0dfa5063470eec26563ea
1,./data/observations/waterfalls/c94115545694ff376ff188a778f57a593f76cf9d16ef35592d3da337fd3f260b
1,./data/observations/waterfalls/99093d40a6abac1e0a740ef5d45f1184ecc0bd87677a9ec255fd2da1984f87c2
1,./data/observations/waterfalls/e2d7f7bc425aca62fc010486957311928273a5e7915aba504868c786b5ea7439
0,./data/observations/waterfalls/2724abe61665be69ed17228fc12cf185dc234f08048160305173e03f2d617c00
1,./data/observations/waterfalls/dcdcb49d10f4af091cb0f47a4bbded307f2d24807fece76550ed806b3a3beeb8
0,./data/observations/waterfalls/794f311df93b13e92880d0fa242938424e67ca65d798f2b294d6468ac4c567e6
0,./data/observations/waterfalls/7a72eca1f8e7773712a4a09192876c09c0860c3242409fff496fea85c33f9db4
0,./data/observations/waterfalls/c7382a05196032c3346a38175cdbdadba0621a34e06352e8d1a0c8aebbdbb249
0,./data/observations/waterfalls/af1350f05973a9a391a38c6a7cb9c63927d0b99ea7ca4b1c6c84e5c01b7d0d86
0,./data/observations/waterfalls/f7da3d9764f2670574c44a2353282eee16c4616a20d67b5c9b8f49b77e8fc4b2
1,./data/observations/waterfalls/ec402f9eca531dfe9790f15df5e81d7cd7e16a102918cb489d5c4fc817e25fd8
0,./data/observations/waterfalls/086845d03a1064330492c9350e84ab143b679510ad0cd27ab6f9b82db5149adc
0,./data/observations/waterfalls/d314f753f2b04ead1dd2bd13ce5da6f4efcf645e916329b16e385c36c486280d
0,./data/observations/waterfalls/7d7be4e814e02b4520471bea697e1925df7aa80e4f9c394a638499279931ada1
0,./data/observations/waterfalls/5672565a324d5b4276ea62ac65611b92a0a96176d6fb187c75cb5e6f09f3f63e
1,./data/observations/waterfalls/650a4df0994fcc832758554a2d11df9954f67821d3b2d1c1d03b3caa693fa1c4
0,./data/observations/waterfalls/d8d8a97db712f01462113c8f3ecc88a1c2f16e65a6545811e80519e716de580f
